DateKey,CalendarYear,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,Año,Trimestre,Mes,Día,SemanaAño,Dia Semana,Fin Semana,Mes Corto,Mes Txt,Dia Txt,Start of Week,End of Week,Mala Suerte
"2007-12-15 00:00:00,000",2007,"H2","Q4",200712,"December","Week 50","Saturday","WeekEnd",2007,"Trimestre 4",12,15,50,6,"Fin de semana","D","December","Saturday","2007-12-09 00:00:00,000","2007-12-16 00:00:00,000","Día Normal"
"2007-12-22 00:00:00,000",2007,"H2","Q4",200712,"December","Week 51","Saturday","WeekEnd",2007,"Trimestre 4",12,22,51,6,"Fin de semana","D","December","Saturday","2007-12-16 00:00:00,000","2007-12-23 00:00:00,000","Día Normal"
"2007-12-29 00:00:00,000",2007,"H2","Q4",200712,"December","Week 52","Saturday","WeekEnd",2007,"Trimestre 4",12,29,52,6,"Fin de semana","D","December","Saturday","2007-12-23 00:00:00,000","2007-12-30 00:00:00,000","Día Normal"
"2008-01-05 00:00:00,000",2008,"H1","Q1",200801,"January","Week 1","Saturday","WeekEnd",2008,"Trimestre 1",1,5,1,6,"Fin de semana","J","January","Saturday","2007-12-30 00:00:00,000","2008-01-06 00:00:00,000","Día Normal"
"2008-01-12 00:00:00,000",2008,"H1","Q1",200801,"January","Week 2","Saturday","WeekEnd",2008,"Trimestre 1",1,12,2,6,"Fin de semana","J","January","Saturday","2008-01-06 00:00:00,000","2008-01-13 00:00:00,000","Día Normal"
"2008-01-19 00:00:00,000",2008,"H1","Q1",200801,"January","Week 3","Saturday","WeekEnd",2008,"Trimestre 1",1,19,3,6,"Fin de semana","J","January","Saturday","2008-01-13 00:00:00,000","2008-01-20 00:00:00,000","Día Normal"
"2008-01-26 00:00:00,000",2008,"H1","Q1",200801,"January","Week 4","Saturday","WeekEnd",2008,"Trimestre 1",1,26,4,6,"Fin de semana","J","January","Saturday","2008-01-20 00:00:00,000","2008-01-27 00:00:00,000","Día Normal"
"2008-02-02 00:00:00,000",2008,"H1","Q1",200802,"February","Week 5","Saturday","WeekEnd",2008,"Trimestre 1",2,2,5,6,"Fin de semana","F","February","Saturday","2008-01-27 00:00:00,000","2008-02-03 00:00:00,000","Día Normal"
"2008-02-09 00:00:00,000",2008,"H1","Q1",200802,"February","Week 6","Saturday","WeekEnd",2008,"Trimestre 1",2,9,6,6,"Fin de semana","F","February","Saturday","2008-02-03 00:00:00,000","2008-02-10 00:00:00,000","Día Normal"
"2008-02-16 00:00:00,000",2008,"H1","Q1",200802,"February","Week 7","Saturday","WeekEnd",2008,"Trimestre 1",2,16,7,6,"Fin de semana","F","February","Saturday","2008-02-10 00:00:00,000","2008-02-17 00:00:00,000","Día Normal"
"2008-02-23 00:00:00,000",2008,"H1","Q1",200802,"February","Week 8","Saturday","WeekEnd",2008,"Trimestre 1",2,23,8,6,"Fin de semana","F","February","Saturday","2008-02-17 00:00:00,000","2008-02-24 00:00:00,000","Día Normal"
"2008-03-01 00:00:00,000",2008,"H1","Q1",200803,"March","Week 9","Saturday","WeekEnd",2008,"Trimestre 1",3,1,9,6,"Fin de semana","M","March","Saturday","2008-02-24 00:00:00,000","2008-03-02 00:00:00,000","Día Normal"
"2008-03-08 00:00:00,000",2008,"H1","Q1",200803,"March","Week 10","Saturday","WeekEnd",2008,"Trimestre 1",3,8,10,6,"Fin de semana","M","March","Saturday","2008-03-02 00:00:00,000","2008-03-09 00:00:00,000","Día Normal"
"2008-03-15 00:00:00,000",2008,"H1","Q1",200803,"March","Week 11","Saturday","WeekEnd",2008,"Trimestre 1",3,15,11,6,"Fin de semana","M","March","Saturday","2008-03-09 00:00:00,000","2008-03-16 00:00:00,000","Día Normal"
"2008-03-22 00:00:00,000",2008,"H1","Q1",200803,"March","Week 12","Saturday","WeekEnd",2008,"Trimestre 1",3,22,12,6,"Fin de semana","M","March","Saturday","2008-03-16 00:00:00,000","2008-03-23 00:00:00,000","Día Normal"
"2008-03-29 00:00:00,000",2008,"H1","Q1",200803,"March","Week 13","Saturday","WeekEnd",2008,"Trimestre 1",3,29,13,6,"Fin de semana","M","March","Saturday","2008-03-23 00:00:00,000","2008-03-30 00:00:00,000","Día Normal"
"2008-04-05 00:00:00,000",2008,"H1","Q2",200804,"April","Week 14","Saturday","WeekEnd",2008,"Trimestre 2",4,5,14,6,"Fin de semana","A","April","Saturday","2008-03-30 00:00:00,000","2008-04-06 00:00:00,000","Día Normal"
"2008-04-12 00:00:00,000",2008,"H1","Q2",200804,"April","Week 15","Saturday","WeekEnd",2008,"Trimestre 2",4,12,15,6,"Fin de semana","A","April","Saturday","2008-04-06 00:00:00,000","2008-04-13 00:00:00,000","Día Normal"
"2008-04-19 00:00:00,000",2008,"H1","Q2",200804,"April","Week 16","Saturday","WeekEnd",2008,"Trimestre 2",4,19,16,6,"Fin de semana","A","April","Saturday","2008-04-13 00:00:00,000","2008-04-20 00:00:00,000","Día Normal"
"2008-04-26 00:00:00,000",2008,"H1","Q2",200804,"April","Week 17","Saturday","WeekEnd",2008,"Trimestre 2",4,26,17,6,"Fin de semana","A","April","Saturday","2008-04-20 00:00:00,000","2008-04-27 00:00:00,000","Día Normal"
"2008-05-03 00:00:00,000",2008,"H1","Q2",200805,"May","Week 18","Saturday","WeekEnd",2008,"Trimestre 2",5,3,18,6,"Fin de semana","M","May","Saturday","2008-04-27 00:00:00,000","2008-05-04 00:00:00,000","Día Normal"
"2008-05-10 00:00:00,000",2008,"H1","Q2",200805,"May","Week 19","Saturday","WeekEnd",2008,"Trimestre 2",5,10,19,6,"Fin de semana","M","May","Saturday","2008-05-04 00:00:00,000","2008-05-11 00:00:00,000","Día Normal"
"2008-05-17 00:00:00,000",2008,"H1","Q2",200805,"May","Week 20","Saturday","WeekEnd",2008,"Trimestre 2",5,17,20,6,"Fin de semana","M","May","Saturday","2008-05-11 00:00:00,000","2008-05-18 00:00:00,000","Día Normal"
"2008-05-24 00:00:00,000",2008,"H1","Q2",200805,"May","Week 21","Saturday","WeekEnd",2008,"Trimestre 2",5,24,21,6,"Fin de semana","M","May","Saturday","2008-05-18 00:00:00,000","2008-05-25 00:00:00,000","Día Normal"
"2008-05-31 00:00:00,000",2008,"H1","Q2",200805,"May","Week 22","Saturday","WeekEnd",2008,"Trimestre 2",5,31,22,6,"Fin de semana","M","May","Saturday","2008-05-25 00:00:00,000","2008-06-01 00:00:00,000","Día Normal"
"2008-06-07 00:00:00,000",2008,"H1","Q2",200806,"June","Week 23","Saturday","WeekEnd",2008,"Trimestre 2",6,7,23,6,"Fin de semana","J","June","Saturday","2008-06-01 00:00:00,000","2008-06-08 00:00:00,000","Día Normal"
"2008-06-14 00:00:00,000",2008,"H1","Q2",200806,"June","Week 24","Saturday","WeekEnd",2008,"Trimestre 2",6,14,24,6,"Fin de semana","J","June","Saturday","2008-06-08 00:00:00,000","2008-06-15 00:00:00,000","Día Normal"
"2008-06-21 00:00:00,000",2008,"H1","Q2",200806,"June","Week 25","Saturday","WeekEnd",2008,"Trimestre 2",6,21,25,6,"Fin de semana","J","June","Saturday","2008-06-15 00:00:00,000","2008-06-22 00:00:00,000","Día Normal"
"2008-06-28 00:00:00,000",2008,"H1","Q2",200806,"June","Week 26","Saturday","WeekEnd",2008,"Trimestre 2",6,28,26,6,"Fin de semana","J","June","Saturday","2008-06-22 00:00:00,000","2008-06-29 00:00:00,000","Día Normal"
"2008-07-05 00:00:00,000",2008,"H2","Q3",200807,"July","Week 27","Saturday","WeekEnd",2008,"Trimestre 3",7,5,27,6,"Fin de semana","J","July","Saturday","2008-06-29 00:00:00,000","2008-07-06 00:00:00,000","Día Normal"
"2008-07-12 00:00:00,000",2008,"H2","Q3",200807,"July","Week 28","Saturday","WeekEnd",2008,"Trimestre 3",7,12,28,6,"Fin de semana","J","July","Saturday","2008-07-06 00:00:00,000","2008-07-13 00:00:00,000","Día Normal"
"2008-07-19 00:00:00,000",2008,"H2","Q3",200807,"July","Week 29","Saturday","WeekEnd",2008,"Trimestre 3",7,19,29,6,"Fin de semana","J","July","Saturday","2008-07-13 00:00:00,000","2008-07-20 00:00:00,000","Día Normal"
"2008-07-26 00:00:00,000",2008,"H2","Q3",200807,"July","Week 30","Saturday","WeekEnd",2008,"Trimestre 3",7,26,30,6,"Fin de semana","J","July","Saturday","2008-07-20 00:00:00,000","2008-07-27 00:00:00,000","Día Normal"
"2008-08-02 00:00:00,000",2008,"H2","Q3",200808,"August","Week 31","Saturday","WeekEnd",2008,"Trimestre 3",8,2,31,6,"Fin de semana","A","August","Saturday","2008-07-27 00:00:00,000","2008-08-03 00:00:00,000","Día Normal"
"2008-08-09 00:00:00,000",2008,"H2","Q3",200808,"August","Week 32","Saturday","WeekEnd",2008,"Trimestre 3",8,9,32,6,"Fin de semana","A","August","Saturday","2008-08-03 00:00:00,000","2008-08-10 00:00:00,000","Día Normal"
"2008-08-16 00:00:00,000",2008,"H2","Q3",200808,"August","Week 33","Saturday","WeekEnd",2008,"Trimestre 3",8,16,33,6,"Fin de semana","A","August","Saturday","2008-08-10 00:00:00,000","2008-08-17 00:00:00,000","Día Normal"
"2008-08-23 00:00:00,000",2008,"H2","Q3",200808,"August","Week 34","Saturday","WeekEnd",2008,"Trimestre 3",8,23,34,6,"Fin de semana","A","August","Saturday","2008-08-17 00:00:00,000","2008-08-24 00:00:00,000","Día Normal"
"2008-08-30 00:00:00,000",2008,"H2","Q3",200808,"August","Week 35","Saturday","WeekEnd",2008,"Trimestre 3",8,30,35,6,"Fin de semana","A","August","Saturday","2008-08-24 00:00:00,000","2008-08-31 00:00:00,000","Día Normal"
"2008-09-06 00:00:00,000",2008,"H2","Q3",200809,"September","Week 36","Saturday","WeekEnd",2008,"Trimestre 3",9,6,36,6,"Fin de semana","S","September","Saturday","2008-08-31 00:00:00,000","2008-09-07 00:00:00,000","Día Normal"
"2008-09-13 00:00:00,000",2008,"H2","Q3",200809,"September","Week 37","Saturday","WeekEnd",2008,"Trimestre 3",9,13,37,6,"Fin de semana","S","September","Saturday","2008-09-07 00:00:00,000","2008-09-14 00:00:00,000","Día Normal"
"2008-09-20 00:00:00,000",2008,"H2","Q3",200809,"September","Week 38","Saturday","WeekEnd",2008,"Trimestre 3",9,20,38,6,"Fin de semana","S","September","Saturday","2008-09-14 00:00:00,000","2008-09-21 00:00:00,000","Día Normal"
"2008-09-27 00:00:00,000",2008,"H2","Q3",200809,"September","Week 39","Saturday","WeekEnd",2008,"Trimestre 3",9,27,39,6,"Fin de semana","S","September","Saturday","2008-09-21 00:00:00,000","2008-09-28 00:00:00,000","Día Normal"
"2008-10-04 00:00:00,000",2008,"H2","Q4",200810,"October","Week 40","Saturday","WeekEnd",2008,"Trimestre 4",10,4,40,6,"Fin de semana","O","October","Saturday","2008-09-28 00:00:00,000","2008-10-05 00:00:00,000","Día Normal"
"2008-10-11 00:00:00,000",2008,"H2","Q4",200810,"October","Week 41","Saturday","WeekEnd",2008,"Trimestre 4",10,11,41,6,"Fin de semana","O","October","Saturday","2008-10-05 00:00:00,000","2008-10-12 00:00:00,000","Día Normal"
"2008-10-18 00:00:00,000",2008,"H2","Q4",200810,"October","Week 42","Saturday","WeekEnd",2008,"Trimestre 4",10,18,42,6,"Fin de semana","O","October","Saturday","2008-10-12 00:00:00,000","2008-10-19 00:00:00,000","Día Normal"
"2008-10-25 00:00:00,000",2008,"H2","Q4",200810,"October","Week 43","Saturday","WeekEnd",2008,"Trimestre 4",10,25,43,6,"Fin de semana","O","October","Saturday","2008-10-19 00:00:00,000","2008-10-26 00:00:00,000","Día Normal"
"2008-11-01 00:00:00,000",2008,"H2","Q4",200811,"November","Week 44","Saturday","WeekEnd",2008,"Trimestre 4",11,1,44,6,"Fin de semana","N","November","Saturday","2008-10-26 00:00:00,000","2008-11-02 00:00:00,000","Día Normal"
"2008-11-08 00:00:00,000",2008,"H2","Q4",200811,"November","Week 45","Saturday","WeekEnd",2008,"Trimestre 4",11,8,45,6,"Fin de semana","N","November","Saturday","2008-11-02 00:00:00,000","2008-11-09 00:00:00,000","Día Normal"
"2008-11-15 00:00:00,000",2008,"H2","Q4",200811,"November","Week 46","Saturday","WeekEnd",2008,"Trimestre 4",11,15,46,6,"Fin de semana","N","November","Saturday","2008-11-09 00:00:00,000","2008-11-16 00:00:00,000","Día Normal"
"2008-11-22 00:00:00,000",2008,"H2","Q4",200811,"November","Week 47","Saturday","WeekEnd",2008,"Trimestre 4",11,22,47,6,"Fin de semana","N","November","Saturday","2008-11-16 00:00:00,000","2008-11-23 00:00:00,000","Día Normal"
"2008-11-29 00:00:00,000",2008,"H2","Q4",200811,"November","Week 48","Saturday","WeekEnd",2008,"Trimestre 4",11,29,48,6,"Fin de semana","N","November","Saturday","2008-11-23 00:00:00,000","2008-11-30 00:00:00,000","Día Normal"
"2008-12-06 00:00:00,000",2008,"H2","Q4",200812,"December","Week 49","Saturday","WeekEnd",2008,"Trimestre 4",12,6,49,6,"Fin de semana","D","December","Saturday","2008-11-30 00:00:00,000","2008-12-07 00:00:00,000","Día Normal"
"2008-12-13 00:00:00,000",2008,"H2","Q4",200812,"December","Week 50","Saturday","WeekEnd",2008,"Trimestre 4",12,13,50,6,"Fin de semana","D","December","Saturday","2008-12-07 00:00:00,000","2008-12-14 00:00:00,000","Día Normal"
"2008-12-20 00:00:00,000",2008,"H2","Q4",200812,"December","Week 51","Saturday","WeekEnd",2008,"Trimestre 4",12,20,51,6,"Fin de semana","D","December","Saturday","2008-12-14 00:00:00,000","2008-12-21 00:00:00,000","Día Normal"
"2008-12-27 00:00:00,000",2008,"H2","Q4",200812,"December","Week 52","Saturday","WeekEnd",2008,"Trimestre 4",12,27,52,6,"Fin de semana","D","December","Saturday","2008-12-21 00:00:00,000","2008-12-28 00:00:00,000","Día Normal"
"2009-01-03 00:00:00,000",2009,"H1","Q1",200901,"January","Week 1","Saturday","WeekEnd",2009,"Trimestre 1",1,3,1,6,"Fin de semana","J","January","Saturday","2008-12-28 00:00:00,000","2009-01-04 00:00:00,000","Día Normal"
"2009-01-10 00:00:00,000",2009,"H1","Q1",200901,"January","Week 2","Saturday","WeekEnd",2009,"Trimestre 1",1,10,2,6,"Fin de semana","J","January","Saturday","2009-01-04 00:00:00,000","2009-01-11 00:00:00,000","Día Normal"
"2009-01-17 00:00:00,000",2009,"H1","Q1",200901,"January","Week 3","Saturday","WeekEnd",2009,"Trimestre 1",1,17,3,6,"Fin de semana","J","January","Saturday","2009-01-11 00:00:00,000","2009-01-18 00:00:00,000","Día Normal"
"2009-01-24 00:00:00,000",2009,"H1","Q1",200901,"January","Week 4","Saturday","WeekEnd",2009,"Trimestre 1",1,24,4,6,"Fin de semana","J","January","Saturday","2009-01-18 00:00:00,000","2009-01-25 00:00:00,000","Día Normal"
"2009-01-31 00:00:00,000",2009,"H1","Q1",200901,"January","Week 5","Saturday","WeekEnd",2009,"Trimestre 1",1,31,5,6,"Fin de semana","J","January","Saturday","2009-01-25 00:00:00,000","2009-02-01 00:00:00,000","Día Normal"
"2009-02-07 00:00:00,000",2009,"H1","Q1",200902,"February","Week 6","Saturday","WeekEnd",2009,"Trimestre 1",2,7,6,6,"Fin de semana","F","February","Saturday","2009-02-01 00:00:00,000","2009-02-08 00:00:00,000","Día Normal"
"2009-02-14 00:00:00,000",2009,"H1","Q1",200902,"February","Week 7","Saturday","WeekEnd",2009,"Trimestre 1",2,14,7,6,"Fin de semana","F","February","Saturday","2009-02-08 00:00:00,000","2009-02-15 00:00:00,000","Día Normal"
"2009-02-21 00:00:00,000",2009,"H1","Q1",200902,"February","Week 8","Saturday","WeekEnd",2009,"Trimestre 1",2,21,8,6,"Fin de semana","F","February","Saturday","2009-02-15 00:00:00,000","2009-02-22 00:00:00,000","Día Normal"
"2009-02-28 00:00:00,000",2009,"H1","Q1",200902,"February","Week 9","Saturday","WeekEnd",2009,"Trimestre 1",2,28,9,6,"Fin de semana","F","February","Saturday","2009-02-22 00:00:00,000","2009-03-01 00:00:00,000","Día Normal"
"2009-03-07 00:00:00,000",2009,"H1","Q1",200903,"March","Week 10","Saturday","WeekEnd",2009,"Trimestre 1",3,7,10,6,"Fin de semana","M","March","Saturday","2009-03-01 00:00:00,000","2009-03-08 00:00:00,000","Día Normal"
"2009-03-14 00:00:00,000",2009,"H1","Q1",200903,"March","Week 11","Saturday","WeekEnd",2009,"Trimestre 1",3,14,11,6,"Fin de semana","M","March","Saturday","2009-03-08 00:00:00,000","2009-03-15 00:00:00,000","Día Normal"
"2009-03-21 00:00:00,000",2009,"H1","Q1",200903,"March","Week 12","Saturday","WeekEnd",2009,"Trimestre 1",3,21,12,6,"Fin de semana","M","March","Saturday","2009-03-15 00:00:00,000","2009-03-22 00:00:00,000","Día Normal"
"2009-03-28 00:00:00,000",2009,"H1","Q1",200903,"March","Week 13","Saturday","WeekEnd",2009,"Trimestre 1",3,28,13,6,"Fin de semana","M","March","Saturday","2009-03-22 00:00:00,000","2009-03-29 00:00:00,000","Día Normal"
"2009-04-04 00:00:00,000",2009,"H1","Q2",200904,"April","Week 14","Saturday","WeekEnd",2009,"Trimestre 2",4,4,14,6,"Fin de semana","A","April","Saturday","2009-03-29 00:00:00,000","2009-04-05 00:00:00,000","Día Normal"
"2009-04-11 00:00:00,000",2009,"H1","Q2",200904,"April","Week 15","Saturday","WeekEnd",2009,"Trimestre 2",4,11,15,6,"Fin de semana","A","April","Saturday","2009-04-05 00:00:00,000","2009-04-12 00:00:00,000","Día Normal"
"2009-04-18 00:00:00,000",2009,"H1","Q2",200904,"April","Week 16","Saturday","WeekEnd",2009,"Trimestre 2",4,18,16,6,"Fin de semana","A","April","Saturday","2009-04-12 00:00:00,000","2009-04-19 00:00:00,000","Día Normal"
"2009-04-25 00:00:00,000",2009,"H1","Q2",200904,"April","Week 17","Saturday","WeekEnd",2009,"Trimestre 2",4,25,17,6,"Fin de semana","A","April","Saturday","2009-04-19 00:00:00,000","2009-04-26 00:00:00,000","Día Normal"
"2009-05-02 00:00:00,000",2009,"H1","Q2",200905,"May","Week 18","Saturday","WeekEnd",2009,"Trimestre 2",5,2,18,6,"Fin de semana","M","May","Saturday","2009-04-26 00:00:00,000","2009-05-03 00:00:00,000","Día Normal"
"2009-05-09 00:00:00,000",2009,"H1","Q2",200905,"May","Week 19","Saturday","WeekEnd",2009,"Trimestre 2",5,9,19,6,"Fin de semana","M","May","Saturday","2009-05-03 00:00:00,000","2009-05-10 00:00:00,000","Día Normal"
"2009-05-16 00:00:00,000",2009,"H1","Q2",200905,"May","Week 20","Saturday","WeekEnd",2009,"Trimestre 2",5,16,20,6,"Fin de semana","M","May","Saturday","2009-05-10 00:00:00,000","2009-05-17 00:00:00,000","Día Normal"
"2009-05-23 00:00:00,000",2009,"H1","Q2",200905,"May","Week 21","Saturday","WeekEnd",2009,"Trimestre 2",5,23,21,6,"Fin de semana","M","May","Saturday","2009-05-17 00:00:00,000","2009-05-24 00:00:00,000","Día Normal"
"2009-05-30 00:00:00,000",2009,"H1","Q2",200905,"May","Week 22","Saturday","WeekEnd",2009,"Trimestre 2",5,30,22,6,"Fin de semana","M","May","Saturday","2009-05-24 00:00:00,000","2009-05-31 00:00:00,000","Día Normal"
"2009-06-06 00:00:00,000",2009,"H1","Q2",200906,"June","Week 23","Saturday","WeekEnd",2009,"Trimestre 2",6,6,23,6,"Fin de semana","J","June","Saturday","2009-05-31 00:00:00,000","2009-06-07 00:00:00,000","Día Normal"
"2009-06-13 00:00:00,000",2009,"H1","Q2",200906,"June","Week 24","Saturday","WeekEnd",2009,"Trimestre 2",6,13,24,6,"Fin de semana","J","June","Saturday","2009-06-07 00:00:00,000","2009-06-14 00:00:00,000","Día Normal"
"2009-06-20 00:00:00,000",2009,"H1","Q2",200906,"June","Week 25","Saturday","WeekEnd",2009,"Trimestre 2",6,20,25,6,"Fin de semana","J","June","Saturday","2009-06-14 00:00:00,000","2009-06-21 00:00:00,000","Día Normal"
"2009-06-27 00:00:00,000",2009,"H1","Q2",200906,"June","Week 26","Saturday","WeekEnd",2009,"Trimestre 2",6,27,26,6,"Fin de semana","J","June","Saturday","2009-06-21 00:00:00,000","2009-06-28 00:00:00,000","Día Normal"
"2009-07-04 00:00:00,000",2009,"H2","Q3",200907,"July","Week 27","Saturday","WeekEnd",2009,"Trimestre 3",7,4,27,6,"Fin de semana","J","July","Saturday","2009-06-28 00:00:00,000","2009-07-05 00:00:00,000","Día Normal"
"2009-07-11 00:00:00,000",2009,"H2","Q3",200907,"July","Week 28","Saturday","WeekEnd",2009,"Trimestre 3",7,11,28,6,"Fin de semana","J","July","Saturday","2009-07-05 00:00:00,000","2009-07-12 00:00:00,000","Día Normal"
"2009-07-18 00:00:00,000",2009,"H2","Q3",200907,"July","Week 29","Saturday","WeekEnd",2009,"Trimestre 3",7,18,29,6,"Fin de semana","J","July","Saturday","2009-07-12 00:00:00,000","2009-07-19 00:00:00,000","Día Normal"
"2009-07-25 00:00:00,000",2009,"H2","Q3",200907,"July","Week 30","Saturday","WeekEnd",2009,"Trimestre 3",7,25,30,6,"Fin de semana","J","July","Saturday","2009-07-19 00:00:00,000","2009-07-26 00:00:00,000","Día Normal"
"2009-08-01 00:00:00,000",2009,"H2","Q3",200908,"August","Week 31","Saturday","WeekEnd",2009,"Trimestre 3",8,1,31,6,"Fin de semana","A","August","Saturday","2009-07-26 00:00:00,000","2009-08-02 00:00:00,000","Día Normal"
"2009-08-08 00:00:00,000",2009,"H2","Q3",200908,"August","Week 32","Saturday","WeekEnd",2009,"Trimestre 3",8,8,32,6,"Fin de semana","A","August","Saturday","2009-08-02 00:00:00,000","2009-08-09 00:00:00,000","Día Normal"
"2009-08-15 00:00:00,000",2009,"H2","Q3",200908,"August","Week 33","Saturday","WeekEnd",2009,"Trimestre 3",8,15,33,6,"Fin de semana","A","August","Saturday","2009-08-09 00:00:00,000","2009-08-16 00:00:00,000","Día Normal"
"2009-08-22 00:00:00,000",2009,"H2","Q3",200908,"August","Week 34","Saturday","WeekEnd",2009,"Trimestre 3",8,22,34,6,"Fin de semana","A","August","Saturday","2009-08-16 00:00:00,000","2009-08-23 00:00:00,000","Día Normal"
"2009-08-29 00:00:00,000",2009,"H2","Q3",200908,"August","Week 35","Saturday","WeekEnd",2009,"Trimestre 3",8,29,35,6,"Fin de semana","A","August","Saturday","2009-08-23 00:00:00,000","2009-08-30 00:00:00,000","Día Normal"
"2009-09-05 00:00:00,000",2009,"H2","Q3",200909,"September","Week 36","Saturday","WeekEnd",2009,"Trimestre 3",9,5,36,6,"Fin de semana","S","September","Saturday","2009-08-30 00:00:00,000","2009-09-06 00:00:00,000","Día Normal"
"2009-09-12 00:00:00,000",2009,"H2","Q3",200909,"September","Week 37","Saturday","WeekEnd",2009,"Trimestre 3",9,12,37,6,"Fin de semana","S","September","Saturday","2009-09-06 00:00:00,000","2009-09-13 00:00:00,000","Día Normal"
"2009-09-19 00:00:00,000",2009,"H2","Q3",200909,"September","Week 38","Saturday","WeekEnd",2009,"Trimestre 3",9,19,38,6,"Fin de semana","S","September","Saturday","2009-09-13 00:00:00,000","2009-09-20 00:00:00,000","Día Normal"
"2009-09-26 00:00:00,000",2009,"H2","Q3",200909,"September","Week 39","Saturday","WeekEnd",2009,"Trimestre 3",9,26,39,6,"Fin de semana","S","September","Saturday","2009-09-20 00:00:00,000","2009-09-27 00:00:00,000","Día Normal"
"2009-10-03 00:00:00,000",2009,"H2","Q4",200910,"October","Week 40","Saturday","WeekEnd",2009,"Trimestre 4",10,3,40,6,"Fin de semana","O","October","Saturday","2009-09-27 00:00:00,000","2009-10-04 00:00:00,000","Día Normal"
"2009-10-10 00:00:00,000",2009,"H2","Q4",200910,"October","Week 41","Saturday","WeekEnd",2009,"Trimestre 4",10,10,41,6,"Fin de semana","O","October","Saturday","2009-10-04 00:00:00,000","2009-10-11 00:00:00,000","Día Normal"
"2009-10-17 00:00:00,000",2009,"H2","Q4",200910,"October","Week 42","Saturday","WeekEnd",2009,"Trimestre 4",10,17,42,6,"Fin de semana","O","October","Saturday","2009-10-11 00:00:00,000","2009-10-18 00:00:00,000","Día Normal"
"2009-10-24 00:00:00,000",2009,"H2","Q4",200910,"October","Week 43","Saturday","WeekEnd",2009,"Trimestre 4",10,24,43,6,"Fin de semana","O","October","Saturday","2009-10-18 00:00:00,000","2009-10-25 00:00:00,000","Día Normal"
"2009-10-31 00:00:00,000",2009,"H2","Q4",200910,"October","Week 44","Saturday","WeekEnd",2009,"Trimestre 4",10,31,44,6,"Fin de semana","O","October","Saturday","2009-10-25 00:00:00,000","2009-11-01 00:00:00,000","Día Normal"
"2009-11-07 00:00:00,000",2009,"H2","Q4",200911,"November","Week 45","Saturday","WeekEnd",2009,"Trimestre 4",11,7,45,6,"Fin de semana","N","November","Saturday","2009-11-01 00:00:00,000","2009-11-08 00:00:00,000","Día Normal"
"2009-11-14 00:00:00,000",2009,"H2","Q4",200911,"November","Week 46","Saturday","WeekEnd",2009,"Trimestre 4",11,14,46,6,"Fin de semana","N","November","Saturday","2009-11-08 00:00:00,000","2009-11-15 00:00:00,000","Día Normal"
"2009-11-21 00:00:00,000",2009,"H2","Q4",200911,"November","Week 47","Saturday","WeekEnd",2009,"Trimestre 4",11,21,47,6,"Fin de semana","N","November","Saturday","2009-11-15 00:00:00,000","2009-11-22 00:00:00,000","Día Normal"
"2009-11-28 00:00:00,000",2009,"H2","Q4",200911,"November","Week 48","Saturday","WeekEnd",2009,"Trimestre 4",11,28,48,6,"Fin de semana","N","November","Saturday","2009-11-22 00:00:00,000","2009-11-29 00:00:00,000","Día Normal"
"2009-12-05 00:00:00,000",2009,"H2","Q4",200912,"December","Week 49","Saturday","WeekEnd",2009,"Trimestre 4",12,5,49,6,"Fin de semana","D","December","Saturday","2009-11-29 00:00:00,000","2009-12-06 00:00:00,000","Día Normal"
"2009-12-12 00:00:00,000",2009,"H2","Q4",200912,"December","Week 50","Saturday","WeekEnd",2009,"Trimestre 4",12,12,50,6,"Fin de semana","D","December","Saturday","2009-12-06 00:00:00,000","2009-12-13 00:00:00,000","Día Normal"
"2009-12-19 00:00:00,000",2009,"H2","Q4",200912,"December","Week 51","Saturday","WeekEnd",2009,"Trimestre 4",12,19,51,6,"Fin de semana","D","December","Saturday","2009-12-13 00:00:00,000","2009-12-20 00:00:00,000","Día Normal"
"2009-12-26 00:00:00,000",2009,"H2","Q4",200912,"December","Week 52","Saturday","WeekEnd",2009,"Trimestre 4",12,26,52,6,"Fin de semana","D","December","Saturday","2009-12-20 00:00:00,000","2009-12-27 00:00:00,000","Día Normal"
"2010-01-02 00:00:00,000",2010,"H1","Q1",201001,"January","Week 1","Saturday","WeekEnd",2010,"Trimestre 1",1,2,1,6,"Fin de semana","J","January","Saturday","2009-12-27 00:00:00,000","2010-01-03 00:00:00,000","Día Normal"
"2010-01-09 00:00:00,000",2010,"H1","Q1",201001,"January","Week 2","Saturday","WeekEnd",2010,"Trimestre 1",1,9,2,6,"Fin de semana","J","January","Saturday","2010-01-03 00:00:00,000","2010-01-10 00:00:00,000","Día Normal"
"2010-01-16 00:00:00,000",2010,"H1","Q1",201001,"January","Week 3","Saturday","WeekEnd",2010,"Trimestre 1",1,16,3,6,"Fin de semana","J","January","Saturday","2010-01-10 00:00:00,000","2010-01-17 00:00:00,000","Día Normal"
"2010-01-23 00:00:00,000",2010,"H1","Q1",201001,"January","Week 4","Saturday","WeekEnd",2010,"Trimestre 1",1,23,4,6,"Fin de semana","J","January","Saturday","2010-01-17 00:00:00,000","2010-01-24 00:00:00,000","Día Normal"
